packet_no,direction,flow,payload_len,payload_hex,expected_message,key_name,key_hex,is_later_world_seed_negative_control,transform,offset,length_field_mode,bf_full_block_bytes_decrypted,leftover_bytes,exact_expected_utf16_containment,utf16_containment,ascii_containment,matched_utf16_messages,matched_ascii_messages,utf16_printable_ratio,length_le,length_sane,opcode_complement_2_3,opcode_complement_3_4,opcode_complement_4_5,marker_shape,decoded_prefix_hex,decoded_prefix_ascii
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_zero,bd6e2f0700000000,no,decXORPass_then_Blowfish_ECB_xor_offset_0,4,first_4_bytes_preserved,48,6,no,no,no,,,0.893,50928,no,no,no,no,,f0c6c80b26f2adc72549a95c7b092ec9d0d87f7da8f62e5002c3424213c4f0300472d804ce87b1c1d93437b2cc27becbf6c468a8c020dc19f314,....&...%I.\{......}...P..BB...0.r.......47..'....h.. ....
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_zero,bd6e2f0700000000,no,decXORPass_only_xor_offset_0,4,not_applicable,0,58,no,no,no,,,0.929,50928,no,no,no,no,,f0c6c80b883f5338c7f95da8a8a3f6be3f4e442cb246610b4b1026093da4e7dbcc87e31046b61ac014edc1907df9d2421334b810c020dc19f314,".....?S8..].....?ND,.Fa.K.&.=.......F.......}..B.4... ...."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_zero,bd6e2f0700000000,no,Blowfish_ECB_then_decXORPass_xor_offset_2,4,first_4_bytes_preserved,48,6,no,no,no,,,0.897,44621,no,no,no,no,,4daebb06cd8efa38d706024a1c6b7b9b2e83e43bdba9ee65e448f681b2c622b330bd99488820864453732c58652c9feb3ebb42f74b28d3056b64,"M......8...J.k{....;...e.H...."".0..H. .DSs,Xe,..>.B.K(..kd"
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_zero,bd6e2f0700000000,no,decXORPass_then_Blowfish_ECB_xor_offset_2,4,first_4_bytes_preserved,48,6,no,no,no,,,0.889,44621,no,no,no,no,,4daebb06f25a34da89a6b227a166bee9f7da069ca4a083022d5520e43e3e9ac6d8c7d9d09a9de04a6b4a6d2d15975756821d430fb928d3056b64,M....Z4....'.f..........-U .>>.........JkJm-..WV..C..(..kd
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_zero,bd6e2f0700000000,no,decXORPass_only_xor_offset_2,4,not_applicable,0,58,no,no,no,,,0.931,44621,no,no,no,no,,4daebb06bf74700a3e87a9ccb398eea8ba2dc7188012592ad96ed55b5fbed59c758e5e4661b607e0e7fb05b844f5917fca6e4b5db928d3056b64,M....tp.>........-....Y*.n.[_...u.^Fa.......D....nK].(..kd
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_zero,bd6e2f0700000000,no,Blowfish_ECB_then_decXORPass_xor_offset_4,4,first_4_bytes_preserved,48,6,no,no,no,,,0.931,44621,no,no,no,no,,4dae06253583cd73f434fb34e80f60a036956158589ddc31dc6964ff419440a902fa20413576a1444e53df4ea104a6e77d869badb865aa0d6478,M..%5..s.4.4..`.6.aXX..1.id.A.@... A5v.DNS.N....}....e..dx
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_zero,bd6e2f0700000000,no,decXORPass_then_Blowfish_ECB_xor_offset_4,4,first_4_bytes_preserved,48,6,no,no,no,,,0.857,44621,no,no,no,no,,4dae062559c16ad69fd20ccc3b5dfd8e9434bcf0539533047c947bdaf22aaea63b404336e1898be40d0053be452ab83f94f333284a65aa0d6478,M..%Y.j.....;]...4..S.3.|.{..*..;@C6......S.E*.?..3(Je..dx
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_zero,bd6e2f0700000000,no,decXORPass_only_xor_offset_4,4,not_applicable,0,58,no,no,no,,,0.889,44621,no,no,no,no,,4dae0625477947411db550b247fcf593a23b427b03266b7ee14f4725acecb78647c9e74fdce020e0fadbf6ae80dda873895392074a65aa0d6478,M..%GyGA..P.G....;B{.&k~.OG%....G..O.. ........s.S..Je..dx
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_only,0,included,56,2,no,no,no,,,0.857,32308,no,no,no,no,,347e9064a701c7f044d8cf32027f5d74d442546c0b5cd88d37f71f8317049747a8a42c8bc292f50d698e001b29fff960d1a042ebd064302abc9e,"4~.d....D..2..]t.BTl.\..7......G..,.....i...)..`..B..d0*.."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_0,0,included,56,2,no,no,no,,,0.893,28553,no,no,no,no,,896f8edc6b3a4d9939b36eb6adf2a7b05f936a09d6cd0dee5efafff41e9e2b1a1130cbcdd2c5e14deebbc06fba51cd235c6efcfba311c3a36614,.o..k:M.9.n....._.j.....^.....+..0.....M...o.Q.#\n......f.
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_0,0,included,56,2,no,no,no,,,0.786,25608,no,no,no,no,,0864c18dc91c70d925c5703c49876f8baf5c86b615d17b0b63f8d19cfc180d70b4332c97bd3dfcee116942898783168e9776cc225b4920eaf314,".d....p.%.p<I.o..\....{.c......p.3,..=...iB......v.""[I ..."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_only_xor_offset_0,0,not_applicable,0,58,no,no,no,,,0.893,50928,no,no,no,no,,f0c6c80b77c0acc7c7f95da8575c09413f4e442c4db99ef44b102609c25b1824cc87e310b949e53f14edc19082062dbd1334b8103fdf23e6f314,"....w.....].W\.A?ND,M...K.&..[.$.....I.?......-..4..?.#..."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_2,0,included,56,2,no,no,no,,,0.931,32308,no,no,no,no,,347e2dd1a38e6eab3f329ad24936bfa6250fe93d1b6635cf337b0ca6837b195d57c6769b0a3afc6de25204477ca28e1e7acb0fb625e6ccbf019b,4~-...n.?2..I6..%..=.f5.3{...{.]W.v..:.m.R.G|...z...%.....
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_2,0,included,56,2,no,no,no,,,0.828,41976,no,no,no,no,,f8a32496ce850e87d6acf909fcc3a10d577291b7f092e8e9c3c89cc4046d096db81a43c5dde8a06a54d19f0054441dff1be83caa6e11041c949b,..$.............Wr...........m.m..C....jT...TD....<.n.....
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_only_xor_offset_2,0,not_applicable,0,58,no,no,no,,,0.931,44621,no,no,no,no,,4daebb06bf748ff5c178a9ccb398115745d2c7188012a6d52691d55b5fbe2a638a715e4661b6f81f180405b844f56e8035914b5db9282cfa949b,"M....t...x.....WE.......&..[_.*c.q^Fa.......D.n.5.K].(,..."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_4,0,included,56,2,no,no,no,,,0.862,32308,no,no,no,no,,347e90641a83a61f1c009c53bd525b623d1993a19852f8640b5a6127702984b86581306db76c2492ff7208aeb88a48ed39f62913d6ab4a480e87,4~.d.......S.R[b=....R.d.Za'p)..e.0m.l$..r....H.9.)...JH..
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_4,0,included,56,2,no,no,no,,,0.889,31139,no,no,no,no,,a3798cdbaf13c4b2dd7010548e933ac7df605a696e0e1ce0d6e8582e1294467d960e788aa8968f750f8a0354367a647199de24d034b152a29b87,.y.......p.T..:..`Zin.....X...F}..x....u...T6zdq..$.4.R...
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_only_xor_offset_4,0,not_applicable,0,58,no,no,no,,,0.852,44621,no,no,no,no,,4dae062547794741e24aaf4d47fcf5935dc4bd8403266b7e1eb0b8daacecb786b83618b0dce020e00524095180dda87376ac6df84a65aa0d9b87,M..%GyGA.J.MG...]....&k~.........6.... ..$.Q...sv.m.Je....
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_only,2,first_2_bytes_preserved,56,0,no,no,no,,,0.929,44621,no,no,no,no,,4dae25760e911a132dfcf0bb2b11af556deb6d0f5cd0495fb729b23767d8afa17a2a931cd8fa7e30813cb35cc5367f3b2dfacebef6a2e0338598,M.%v....-...+..Um.m.\.I_.).7g...z*....~0.<.\.6.;-......3..
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_0,2,first_2_bytes_preserved,56,0,no,no,no,,,0.862,50928,no,no,no,no,,f0c6eb7bd00300a7b3fe75000db53b63c783fa53e21610ad0ca48cedda32cfc4256cfae55fb702fb3be1c19b117482fefbc82a22d0f1d56a462b,"...{......u...;c...S.........2..%l.._...;....t....*""...jF+"
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_0,2,first_2_bytes_preserved,56,0,no,no,no,,,0.897,50928,no,no,no,no,,f0c6abfc054b7bf6a625b560c68da3ad0692a706c6fc50c144821dbaf953c40532ff824d7ebcec89fc055b2bce647865ec20a4b9cbec9c84b6b1,.....K{..%.`..........P.D....S..2..M~.....[+.dxe. ........
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_only_xor_offset_0,2,not_applicable,0,58,no,no,no,,,0.893,50928,no,no,no,no,,f0c6c80b77c0acc7c7f95da8575c09413f4e442c4db99ef44b102609c25b1824cc87e310b949e53f14edc19082062dbd1334b8103fdf23e6f314,"....w.....].W\.A?ND,M...K.&..[.$.....I.?......-..4..?.#..."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_2,2,first_2_bytes_preserved,56,0,no,no,no,,,1.000,44621,no,no,no,no,,4dae987618b72395b57f8164e9712375bd1f79672fbd288c61257fbf47d7fd83639a47b387481fdb370805b3d787c1c3dd6dd96f5606da7621a4,M..v..#....d.q#u..yg/.(.a%..G...c.G..H..7........m.oV..v!.
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_2,2,first_2_bytes_preserved,56,0,no,no,no,,,0.926,44621,no,no,no,no,,4dae742038e04e27466f5f12f4db323e20588fd692378630bcc14c0381dfeb9957b62a27d6b3517a7623b62036ce67d03d0432ab95c35a72fe52,M.t 8.N'Fo_...2> X...7.0..L.....W.*'..Qzv#. 6.g.=.2...Zr.R
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_only_xor_offset_2,2,not_applicable,0,58,no,no,no,,,0.931,44621,no,no,no,no,,4daebb06bf748ff5c178a9ccb398115745d2c7188012a6d52691d55b5fbe2a638a715e4661b6f81f180405b844f56e8035914b5db9282cfa949b,"M....t...x.....WE.......&..[_.*c.q^Fa.......D.n.5.K].(,..."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_4,2,first_2_bytes_preserved,56,0,no,no,no,,,0.964,44621,no,no,no,no,,4dae2576b3baeb21964d87e51d15c7b1a50903fbac89e5275904123eb485606651dd01453a1ec7242a28095a13af07309e50ffcaa54b5c812eb8,M.%v...!.M.............'Y..>..`fQ..E:..$*(.Z...0.P...K\...
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_4,2,first_2_bytes_preserved,56,0,no,no,no,,,0.857,44621,no,no,no,no,,4dae2edfc54df09990f79e03627eddc0de792170cb48218bc4fe10a7f71b91c3f758ce6f9f25d6fd0ff1c04756a6c61d516b118d08798f930eb6,M....M......b~...y!p.H!..........X.o.%.....GV...Qk...y....
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_only_xor_offset_4,2,not_applicable,0,58,no,no,no,,,0.852,44621,no,no,no,no,,4dae062547794741e24aaf4d47fcf5935dc4bd8403266b7e1eb0b8daacecb786b83618b0dce020e00524095180dda87376ac6df84a65aa0d9b87,M..%GyGA.J.MG...]....&k~.........6.... ..$.Q...sv.m.Je....
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_only,4,first_4_bytes_preserved,48,6,no,no,no,,,0.926,44621,no,no,no,no,,4dae0625d3d84af98b1bca368fb61a92dbeb78c1bed867999cd7a21deefae400edc3224c08432c6867c272bb23b2919f7067cbfa2e54e0bfbc9e,"M..%..J....6......x...g...........""L.C,hg.r.#...pg...T...."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_0,4,first_4_bytes_preserved,48,6,no,no,no,,,0.926,50928,no,no,no,no,,f0c6c80b5e97191dffbfa8b724b62911b635ef88cefc3645e17162d77999a62e1312a204dfdee9f185f9febd1016e8b40208b2634cdf23e6f314,....^.......$.)..5....6E.qb.y......................cL.#...
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_0,4,first_4_bytes_preserved,48,6,no,no,no,,,0.852,50928,no,no,no,no,,f0c6c80be2d4f6e6deb17a7585e39479f6085db94a3a001f3356d56765285ac89d80046a7d69f3d183dd4d516f856d950e73f3ea3fdf23e6f314,..........zu...y..].J:..3V.ge(Z....j}i....MQo.m..s..?.#...
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_only_xor_offset_0,4,not_applicable,0,58,no,no,no,,,0.893,50928,no,no,no,no,,f0c6c80b77c0acc7c7f95da8575c09413f4e442c4db99ef44b102609c25b1824cc87e310b949e53f14edc19082062dbd1334b8103fdf23e6f314,"....w.....].W\.A?ND,M...K.&..[.$.....I.?......-..4..?.#..."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_2,4,first_4_bytes_preserved,48,6,no,no,no,,,0.897,44621,no,no,no,no,,4daebb0696233a2ff93e5cd3c0723107cca96cbc03570e648cf09185e47c946955e41f520721f4d189103a95d6e5ab8924ad412eca282cfa949b,"M....#:/.>\..r1...l..W.d.....|.iU..R.!....:.....$.A..(,..."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_2,4,first_4_bytes_preserved,48,6,no,no,no,,,0.893,44621,no,no,no,no,,4daebb06e3c6e2b6f22b0fae6367a567fb06c0d9f704031c814143bf1fc1ebc7c96985f7027971a6dcf1ed5b8b9149431584e91ab9282cfa949b,"M........+..cg.g.........AC......i...yq....[..IC.....(,..."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_only_xor_offset_2,4,not_applicable,0,58,no,no,no,,,0.931,44621,no,no,no,no,,4daebb06bf748ff5c178a9ccb398115745d2c7188012a6d52691d55b5fbe2a638a715e4661b6f81f180405b844f56e8035914b5db9282cfa949b,"M....t...x.....WE.......&..[_.*c.q^Fa.......D.n.5.K].(,..."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,Blowfish_ECB_then_decXORPass_xor_offset_4,4,first_4_bytes_preserved,48,6,no,no,no,,,0.931,44621,no,no,no,no,,4dae06256e2ef29bda0c5a523416d5c3d4bf16208063c3cfb4d1fc04172e098c67a359a4ba772c2e9430367c12cd6d7a6790678b3965aa0d9b87,"M..%n.....ZR4...... .c..........g.Y..w,..06|..mzg.g.9e...."
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_then_Blowfish_ECB_xor_offset_4,4,first_4_bytes_preserved,48,6,no,no,no,,,0.931,44621,no,no,no,no,,4dae06250703457e5e70ea84b6ea6b5d1c80cf30525ae015e842f0bc76a4348dd4ff51a9418d9aa33669d7e101abe7fc77fb73194a65aa0d9b87,M..%..E~^p....k]...0RZ...B..v.4...Q.A...6i......w.s.Je....
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_bd6e2f07+tail_ff,bd6e2f07ffffffff,no,decXORPass_only_xor_offset_4,4,not_applicable,0,58,no,no,no,,,0.852,44621,no,no,no,no,,4dae062547794741e24aaf4d47fcf5935dc4bd8403266b7e1eb0b8daacecb786b83618b0dce020e00524095180dda87376ac6df84a65aa0d9b87,M..%GyGA.J.MG...]....&k~.........6.... ..$.Q...sv.m.Je....
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_072f6ebd+tail_a16c5487,072f6ebda16c5487,no,Blowfish_ECB_only,0,included,56,2,no,no,no,,,1.000,40297,no,no,yes,no,,699daec23d12a161ab0f46af5165b31269043cd4d10de47c57270917fe4dec59c218092422a2fb7c24b8275555d28b96a22dad27c809fac4bc9e,"i...=..a..F.Qe..i.<....|W'...M.Y...$""..|$.'UU....-.'......"
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_072f6ebd+tail_a16c5487,072f6ebda16c5487,no,Blowfish_ECB_then_decXORPass_xor_offset_0,0,included,56,2,no,no,no,,,0.857,36974,no,no,no,no,,6e9012fe09209316fdca71183d28f8403e290563ead5cb5b750b78cc3dadb207dfa713fdc386744a688190bcd69339df63d1df6229f7cfff3255,n.... ....q.=(.@>).c...[u.x.=.........tJh.....9.c..b)...2U
8974,C2S,192.168.178.127:59085<->54.37.197.248:7785,58,4dae0625faa681e8a27450b379aa26fe3e754d50ac8f98d7785263024a9c3cd2e05bfb81a37f1c9608b936d2d859bfb8466dcb892e54e0bfbc9e,KXBOOT_SAY_03_1234567890,formula_072f6ebd+tail_a16c5487,072f6ebda16c5487,no,decXORPass_then_Blowfish_ECB_xor_offset_0,0,included,56,2,no,no,no,,,0.897,63759,no,no,no,no,,0ff9628d2eb9bc6f6dc04a03726f8a2b7a6174a805e700743fc3251ee19be5b23664c78f9cb45dd1278644ef122cfdc9ae28dc87650d971c4955,"..b....om.J.ro.+zat....t?.%.....6d....].'.D..,...(..e...IU"
